"idStr","Title","Year","Abstract","Journal","Authors","DateTimeCreated","PdfRelativePath","Url","AuthorAddress","ReferenceType","Author","DOI","AltJournal","SystematicSearchName","Keywords","ScreeningDecisions","Screener","NIncluded","NExcluded","NTotalScreenings","AbsoluteAgreementRatio","Decision"
"438e748d-0cac-46ce-8f60-cf759457eab4","Neuronal mechanism for acute mechanosensitivity in tactile-foraging waterfowl.",0,"Relying almost exclusively on their acute sense of touch, tactile-foraging birds can feed in murky water, but the cellular mechanism is unknown. Mechanical stimuli activate specialized cutaneous end organs in the bill, innervated by trigeminal afferents. We report that trigeminal ganglia (TG) of domestic and wild tactile-foraging ducks exhibit numerical expansion of large-diameter mechanoreceptive neurons expressing the mechano-gated ion channel Piezo2. These features are not found in visually foraging birds. Moreover, in the duck, the expansion of mechanoreceptors occurs at the expense of thermosensors. Direct mechanical stimulation of duck TG neurons evokes high-amplitude depolarizing current with a low threshold of activation, high signal amplification gain, and slow kinetics of inactivation. Together, these factors contribute to efficient conversion of light mechanical stimuli into neuronal excitation. Our results reveal an evolutionary strategy to hone tactile perception in vertebrates at the level of primary afferents.             ",""," ",2020-04-30 11:05:33,"","","","","","","","300420_errorAnalysis","NSS158","1, 1","Malcolm, Gill",2,0,2,1,"Included"
"43bedf88-d26a-4ef9-92c8-da9580dbcef6","A live, impaired-fidelity coronavirus vaccine protects in an aged, immunocompromised mouse model of lethal disease.",0,"Live, attenuated RNA virus vaccines are efficacious but subject to reversion to virulence. Among RNA viruses, replication fidelity is recognized as a key determinant of virulence and escape from antiviral therapy; increased fidelity is attenuating for some viruses. Coronavirus (CoV) replication fidelity is approximately 20-fold greater than that of other RNA viruses and is mediated by a 3'→5' exonuclease (ExoN) activity that probably functions in RNA proofreading. In this study we demonstrate that engineered inactivation of severe acute respiratory syndrome (SARS)-CoV ExoN activity results in a stable mutator phenotype with profoundly decreased fidelity in vivo and attenuation of pathogenesis in young, aged and immunocompromised mice. The ExoN inactivation genotype and mutator phenotype are stable and do not revert to virulence, even after serial passage or long-term persistent infection in vivo. ExoN inactivation has potential for broad applications in the stable attenuation of CoVs and, perhaps, other RNA viruses.            ",""," ",2020-04-30 11:05:33,"","","","","","","","300420_errorAnalysis","NPG224","1, 1, 0","Em, Malcolm, Gill",2,1,3,0.333333333333333,"Included"
"449317f8-16ed-4897-8eaf-5e9d09909046","Mutations in TCF12, encoding a basic helix-loop-helix partner of TWIST1, are a frequent cause of coronal craniosynostosis.",0,"Craniosynostosis, the premature fusion of the cranial sutures, is a heterogeneous disorder with a prevalence of ∼1 in 2,200 (refs. 1,2). A specific genetic etiology can be identified in ∼21% of cases, including mutations of TWIST1, which encodes a class II basic helix-loop-helix (bHLH) transcription factor, and causes Saethre-Chotzen syndrome, typically associated with coronal synostosis. Using exome sequencing, we identified 38 heterozygous TCF12 mutations in 347 samples from unrelated individuals with craniosynostosis. The mutations predominantly occurred in individuals with coronal synostosis and accounted for 32% and 10% of subjects with bilateral and unilateral pathology, respectively. TCF12 encodes one of three class I E proteins that heterodimerize with class II bHLH proteins such as TWIST1. We show that TCF12 and TWIST1 act synergistically in a transactivation assay and that mice doubly heterozygous for loss-of-function mutations in Tcf12 and Twist1 have severe coronal synostosis. Hence, the dosage of TCF12-TWIST1 heterodimers is critical for normal coronal suture development.            ",""," ",2020-04-30 11:05:33,"","","","","","","","300420_errorAnalysis","NPG321","0, 1, 0","Em, Malcolm, Gill",1,2,3,0.333333333333333,"Excluded"
"44b668d1-843b-4a63-a04f-310618184b01","The Regulation of Telomerase in Oncogenesis",0,"The influence that the expression of the human (glial-derived neurotrophic factor (GDNF)) neurotrophic factor has on the morphology and proliferative activity of embryonic stem cells (SC) of a mouse with R1 lineage, as well as their ability to form embroid bodies (EB), has been studied. Before that, using a PCR (polymerase chain reaction) coupled with reverse transcription, it was shown that, in this very lineage of the embryonic SC, the expression of the receptors' genes is being fulfilled for the neurotropfic RET and GFRα1 glia factor. The mouse′s embryonic SC lineage has been obtained, transfected by the human GDNF gene, and has been fused with the [']green['] fluorescent protein (GFP) gene. The presence of the expression of the human GDNF gene in the cells was shown by northern hybridization and the synthesis of its albuminous product by immunocitochemical coloration with the use of specific antibodies. The reliable slowing-down of the embriod-body formation by the embryonic SC transfected by the GDNF gene has been shown. No significant influence of the expression of the GDNF gene on the morphology and the proliferative activity of the transfected embryonic SCs has been found when compared with the control ones.       ",""," ",2020-04-30 11:05:33,"","","","","","","","300420_errorAnalysis","22472f47-022a-4e05-b7dc-9500b58123b2","0, 0","Malcolm, Gill",0,2,2,1,"Excluded"
"4823d8a4-2e59-4c8b-8c79-ebe8130b50a0","All-optical electrophysiology in mammalian neurons using engineered microbial rhodopsins.",0,"All-optical electrophysiology-spatially resolved simultaneous optical perturbation and measurement of membrane voltage-would open new vistas in neuroscience research. We evolved two archaerhodopsin-based voltage indicators, QuasAr1 and QuasAr2, which show improved brightness and voltage sensitivity, have microsecond response times and produce no photocurrent. We engineered a channelrhodopsin actuator, CheRiff, which shows high light sensitivity and rapid kinetics and is spectrally orthogonal to the QuasArs. A coexpression vector, Optopatch, enabled cross-talk-free genetically targeted all-optical electrophysiology. In cultured rat neurons, we combined Optopatch with patterned optical excitation to probe back-propagating action potentials (APs) in dendritic spines, synaptic transmission, subcellular microsecond-timescale details of AP propagation, and simultaneous firing of many neurons in a network. Optopatch measurements revealed homeostatic tuning of intrinsic excitability in human stem cell-derived neurons. In rat brain slices, Optopatch induced and reported APs and subthreshold events with high signal-to-noise ratios. The Optopatch platform enables high-throughput, spatially resolved electrophysiology without the use of conventional electrodes.             ",""," ",2020-04-30 11:05:33,"","","","","","","","300420_errorAnalysis","NPG109","1, 1","Malcolm, Gill",2,0,2,1,"Included"
"4b14d3e7-73b9-4a4b-b8d7-a58c577b40a1","Cardiac lymphatics are heterogeneous in origin and respond to injury.",0,"The lymphatic vasculature is a blind-ended network crucial for tissue-fluid homeostasis, immune surveillance and lipid absorption from the gut. Recent evidence has proposed an entirely venous-derived mammalian lymphatic system. By contrast, here we show that cardiac lymphatic vessels in mice have a heterogeneous cellular origin, whereby formation of at least part of the cardiac lymphatic network is independent of sprouting from veins. Multiple Cre–lox-based lineage tracing revealed a potential contribution from the putative haemogenic endothelium during development, and discrete lymphatic endothelial progenitor populations were confirmed by conditional knockout of Prox1 in Tie2+ and Vav1+ compartments. In the adult heart, myocardial infarction promoted a significant lymphangiogenic response, which was augmented by treatment with VEGF-C, resulting in improved cardiac function. These data prompt the re-evaluation of a century-long debate on the origin of lymphatic vessels and suggest that lymphangiogenesis may represent a therapeutic target to promote cardiac repair following injury.            ",""," ",2020-04-30 11:05:33,"","","","","","","","300420_errorAnalysis","NPG446","0, 1, 0","Em, Malcolm, Gill",1,2,3,0.333333333333333,"Excluded"
"4b2da077-7b7a-4d6d-9cd4-5e460cba555a","Conservation of trans-acting circuitry during mammalian regulatory evolution.",0,"The basic body plan and major physiological axes have been highly conserved during mammalian evolution, yet only a small fraction of the human genome sequence appears to be subject to evolutionary constraint. To quantify cis- versus trans-acting contributions to mammalian regulatory evolution, we performed genomic DNase I footprinting of the mouse genome across 25 cell and tissue types, collectively defining ∼8.6 million transcription factor (TF) occupancy sites at nucleotide resolution. Here we show that mouse TF footprints conjointly encode a regulatory lexicon that is ∼95% similar with that derived from human TF footprints. However, only ∼20% of mouse TF footprints have human orthologues. Despite substantial turnover of the cis-regulatory landscape, nearly half of all pairwise regulatory interactions connecting mouse TF genes have been maintained in orthologous human cell types through evolutionary innovation of TF recognition sequences. Furthermore, the higher-level organization of mouse TF-to-TF connections into cellular network architectures is nearly identical with human. Our results indicate that evolutionary selection on mammalian gene regulation is targeted chiefly at the level of trans-regulatory circuitry, enabling and potentiating cis-regulatory plasticity.             ",""," ",2020-04-30 11:05:33,"","","","","","","","300420_errorAnalysis","NPG902","0, 0","Malcolm, Gill",0,2,2,1,"Excluded"
"4c59a428-1e64-456c-a88d-a10e1863a00d","Multiple functions of the SNARE protein Snap29 in autophagy, endocytic, and exocytic trafficking during epithelial formation in Drosophila",0,"How autophagic degradation is linked to endosomal trafficking routes is little known. Here we screened a collection of uncharacterized Drosophila mutants affecting membrane transport to identify new genes that also have a role in autophagy. We isolated a loss of function mutant in Snap29 (Synaptosomal-associated protein 29 kDa), the gene encoding the Drosophila homolog of the human protein SNAP29 and have characterized its function in vivo. Snap29 contains 2 soluble NSF attachment protein receptor (SNARE) domains and a asparagine-proline-phenylalanine (NPF motif) at its N terminus and rescue experiments indicate that both SNARE domains are required for function, whereas the NPF motif is in part dispensable. We find that Snap29 interacts with SNARE proteins, localizes to multiple trafficking organelles, and is required for protein trafficking and for proper Golgi apparatus morphology. Developing tissue lacking Snap29 displays distinctive epithelial architecture defects and accumulates large amounts of autophagosomes, highlighting a major role of Snap29 in autophagy and secretion. Mutants for autophagy genes do not display epithelial architecture or secretion defects, suggesting that the these alterations of the Snap29 mutant are unlikely to be caused by the impairment of autophagy. In contrast, we find evidence of elevated levels of hop-Stat92E (hopscotch-signal transducer and activator of transcription protein at 92E) ligand, receptor, and associated signaling, which might underlie the epithelial defects. In summary, our findings support a role of Snap29 at key steps of membrane trafficking, and predict that signaling defects may contribute to the pathogenesis of cerebral dysgenesis, neuropathy, ichthyosis, and palmoplantar keratoderma (CEDNIK), a human congenital syndrome due to loss of Snap29.      ",""," ",2020-04-30 11:05:33,"","","","","","","","300420_errorAnalysis","c0800344-79fb-4e98-b594-4a01b967c5bc","0, 0","Malcolm, Gill",0,2,2,1,"Excluded"
"4d407986-ea42-496c-9690-328bf273c436","Independent and interdependent immunoregulatory effects of IL-27, IFN-β, and IL-10 in the suppression of human Th17 cells and murine experimental autoimmune encephalomyelitis.",0,"IFN-β, IL-27, and IL-10 have been shown to exert a range of similar immunoregulatory effects in murine and human experimental systems, particularly in Th1- and Th17-mediated models of autoimmune inflammatory disease. In this study we sought to translate some of our previous findings in murine systems to human in vitro models and delineate the interdependence of these different cytokines in their immunoregulatory effects. We demonstrate that human IL-27 upregulates IL-10 in T cell-activated PBMC cultures and that IFN-β drives IL-27 production in activated monocytes. IFN-β-driven IL-27 is responsible for the upregulation of IL-10, but not IL-17 suppression, by IFN-β in human PBMCs. Surprisingly, IL-10 is not required for the suppression of IL-17 by either IL-27 or IFN-β in this model or in de novo differentiating Th17 cells, nor is IL-27 signaling required for the suppression of experimental autoimmune encephalomyelitis (EAE) by IFN-β in vivo. Furthermore, and even more surprisingly, IL-10 is not required for the suppression of Th17-biased EAE by IL-27, in sharp contrast to Th1-biased EAE. In conclusion, IFN-β and IL-27 both induce human IL-10, both suppress human Th17 responses, and both suppress murine EAE. However, IL-27 signaling is not required for the therapeutic effect of IFN-β in EAE. Suppression of Th17-biased EAE by IL-27 is IL-10-independent, in contrast to its mechanism of action in Th1-biased EAE. Taken together, these findings delineate a complex set of interdependent and independent immunoregulatory mechanisms of IFN-β, IL-27, and IL-10 in human experimental models and in murine Th1- and Th17-driven autoimmunity.            ",""," ",2020-04-30 11:05:33,"","","","","","","","300420_errorAnalysis","NSS194","1, 1","Em, Malcolm",2,0,2,1,"Included"
"4e01c9a8-0369-435d-b542-c5731a101c3f","A microfabricated platform to measure and manipulate the mechanics of engineered cardiac microtissues.",0,"Engineered myocardial tissues can be used to elucidate fundamental features of myocardial biology, develop organotypic in vitro model systems, and as engineered tissue constructs for replacing damaged heart tissue in vivo. However, a key limitation is an inability to test the wide range of parameters (cell source, mechanical, soluble and electrical stimuli) that might impact the engineered tissue in a high-throughput manner and in an environment that mimics native heart tissue. Here we used microelectromechanical systems technology to generate arrays of cardiac microtissues (CMTs) embedded within three-dimensional micropatterned matrices. Microcantilevers simultaneously constrain CMT contraction and report forces generated by the CMTs in real time. We demonstrate the ability to routinely produce ~200 CMTs per million cardiac cells (<1 neonatal rat heart) whose spontaneous contraction frequency, duration, and forces can be tracked. Independently varying the mechanical stiffness of the cantilevers and collagen matrix revealed that both the dynamic force of cardiac contraction as well as the basal static tension within the CMT increased with boundary or matrix rigidity. Cell alignment is, however, reduced within a stiff collagen matrix; therefore, despite producing higher force, CMTs constructed from higher density collagen have a lower cross-sectional stress than those constructed from lower density collagen. We also study the effect of electrical stimulation on cell alignment and force generation within CMTs and we show that the combination of electrical stimulation and auxotonic load strongly improves both the structure and the function of the CMTs. Finally, we demonstrate the suitability of our technique for high-throughput monitoring of drug-induced changes in spontaneous frequency or contractility in CMTs as well as high-speed imaging of calcium dynamics using fluorescent dyes. Together, these results highlight the potential for this approach to quantitatively demonstrate the impact of physical parameters on the maturation, structure, and function of cardiac tissue and open the possibility to use high-throughput, low volume screening for studies on engineered myocardium.            ",""," ",2020-04-30 11:05:33,"","","","","","","","300420_errorAnalysis","NSS035","1, 1","Malcolm, Gill",2,0,2,1,"Included"
"5922ff45-429a-4a0a-b5da-22351cefa092","Members of the human gut microbiota involved in recovery from Vibrio cholerae infection.",0,"Given the global burden of diarrhoeal diseases, it is important to understand how members of the gut microbiota affect the risk for, course of, and recovery from disease in children and adults. The acute, voluminous diarrhoea caused by Vibrio cholerae represents a dramatic example of enteropathogen invasion and gut microbial community disruption. Here we conduct a detailed time-series metagenomic study of faecal microbiota collected during the acute diarrhoeal and recovery phases of cholera in a cohort of Bangladeshi adults living in an area with a high burden of disease. We find that recovery is characterized by a pattern of accumulation of bacterial taxa that shows similarities to the pattern of assembly/maturation of the gut microbiota in healthy Bangladeshi children. To define the underlying mechanisms, we introduce into gnotobiotic mice an artificial community composed of human gut bacterial species that directly correlate with recovery from cholera in adults and are indicative of normal microbiota maturation in healthy Bangladeshi children. One of the species, Ruminococcus obeum, exhibits consistent increases in its relative abundance upon V. cholerae infection of the mice. Follow-up analyses, including mono- and co-colonization studies, establish that R. obeum restricts V. cholerae colonization, that R. obeum luxS (autoinducer-2 (AI-2) synthase) expression and AI-2 production increase significantly with V. cholerae invasion, and that R. obeum AI-2 causes quorum-sensing-mediated repression of several V. cholerae colonization factors. Co-colonization with V. cholerae mutants discloses that R. obeum AI-2 reduces Vibrio colonization/pathogenicity through a novel pathway that does not depend on the V. cholerae AI-2 sensor, LuxP. The approach described can be used to mine the gut microbiota of Bangladeshi or other populations for members that use autoinducers and/or other mechanisms to limit colonization with V. cholerae, or conceivably other enteropathogens.             ",""," ",2020-04-30 11:05:33,"","","","","","","","300420_errorAnalysis","NPG324","0, 1, 0","Em, Malcolm, Jan Vollert",1,2,3,0.333333333333333,"Excluded"
"5aedc621-16d9-440e-a570-84fcb20e3775","Reciprocal autoregulation by NFI occupancy and ETV1 promotes the developmental expression of dendrite-synapse genes in cerebellar granule neurons",0,"Temporal control of dendritogenesis is poorly understood. Mutual feedback between NFIA temporal occupancy and ETV1 drives the timing of gene expression associated with dendrite formation in maturing neurons. A sequential timing model is proposed in which ETV1 autoregulation precedes activation of downstream NFIA/ETV1 coregulated genes.       Nuclear Factor One (NFI) transcription factors regulate temporal gene expression required for dendritogenesis and synaptogenesis via delayed occupancy of target promoters in developing cerebellar granule neurons (CGNs). Mechanisms that promote NFI temporal occupancy have not been previously defined. We show here that the transcription factor ETV1 directly binds to and is required for expression and NFI occupancy of a cohort of NFI-dependent genes in CGNs maturing in vivo. Expression of ETV1 is low in early postnatal cerebellum and increases with maturation, mirroring NFI temporal occupancy of coregulated target genes. Precocious expression of ETV1 in mouse CGNs accelerated onset of expression and NFI temporal occupancy of late target genes and enhanced Map2(+) neurite outgrowth. ETV1 also activated expression and NFI occupancy of the Etv1 gene itself, and this autoregulatory loop preceded ETV1 binding and activation of other coregulated target genes in vivo. These findings suggest a potential model in which ETV1 activates NFI temporal binding to a subset of late-expressed genes in a stepwise manner by initial positive feedback regulation of the Etv1 gene itself followed by activation of downstream coregulated targets as ETV1 expression increases. Sequential transcription factor autoregulation and subsequent binding to downstream promoters may provide an intrinsic developmental timer for dendrite/synapse gene expression.      ",""," ",2020-04-30 11:05:33,"","","","","","","","300420_errorAnalysis","0fa891e8-4667-42bb-84f0-87f7bfad6f6f","1, 1","Malcolm, Gill",2,0,2,1,"Included"
"5c103e0f-af3b-4334-b1c7-47630cd810c3","Macrophages support pathological erythropoiesis in polycythemia vera and β-thalassemia.",0,"Regulation of erythropoiesis is achieved by the integration of distinct signals. Among them, macrophages are emerging as erythropoietin-complementary regulators of erythroid development, particularly under stress conditions. We investigated the contribution of macrophages to physiological and pathological conditions of enhanced erythropoiesis. We used mouse models of induced anemia, polycythemia vera and β-thalassemia in which macrophages were chemically depleted. Our data indicate that macrophages contribute decisively to recovery from induced anemia, as well as the pathological progression of polycythemia vera and β-thalassemia, by modulating erythroid proliferation and differentiation. We validated these observations in primary human cultures, showing a direct impact of macrophages on the proliferation and enucleation of erythroblasts from healthy individuals and patients with polycythemia vera or β-thalassemia. The contribution of macrophages to stress and pathological erythropoiesis, which we have termed stress erythropoiesis macrophage-supporting activity, may have therapeutic implications.            ",""," ",2020-04-30 11:05:33,"","","","","","","","300420_errorAnalysis","NPG261","0, 1, 0","Em, Malcolm, Gill",1,2,3,0.333333333333333,"Excluded"
"5ec799ac-203f-404f-9a56-707a8c6ae0f6","Human gut Bacteroidetes can utilize yeast mannan through a selfish mechanism.",0,"Yeasts, which have been a component of the human diet for at least 7,000 years, possess an elaborate cell wall α-mannan. The influence of yeast mannan on the ecology of the human microbiota is unknown. Here we show that yeast α-mannan is a viable food source for the Gram-negative bacterium Bacteroides thetaiotaomicron, a dominant member of the microbiota. Detailed biochemical analysis and targeted gene disruption studies support a model whereby limited cleavage of α-mannan on the surface generates large oligosaccharides that are subsequently depolymerized to mannose by the action of periplasmic enzymes. Co-culturing studies showed that metabolism of yeast mannan by B. thetaiotaomicron presents a 'selfish' model for the catabolism of this difficult to breakdown polysaccharide. Genomic comparison with B. thetaiotaomicron in conjunction with cell culture studies show that a cohort of highly successful members of the microbiota has evolved to consume sterically-restricted yeast glycans, an adaptation that may reflect the incorporation of eukaryotic microorganisms into the human diet.             ",""," ",2020-04-30 11:05:33,"","","","","","","","300420_errorAnalysis","NPG243","1, 0, 0","Malcolm, Gill, Jan Vollert",1,2,3,0.333333333333333,"Excluded"
"659104c9-53b8-4603-b504-b2a190bb12c8","IL-4 dependent alternatively-activated macrophages have a distinctive in vivo gene expression phenotype",0,"  Background  [']Alternatively-activated['] macrophages are found in Th2-mediated inflammatory settings such as nematode infection and allergic pulmonary inflammation. Due in part to a lack of markers, these cells have not been well characterized in vivo and their function remains unknown.  Results  We have used murine macrophages elicited by nematode infection (NeMφ) as a source of in vivo derived alternatively activated macrophages. Using three distinct yet complementary molecular approaches we have established a gene expression profile of alternatively activated macrophages and identified macrophage genes that are regulated in vivo by IL-4. First, genes abundantly expressed were identified by an expressed sequence tag strategy. Second, an array of 1176 known mouse genes was screened for differential expression between NeMφ from wild type or IL-4 deficient mice. Third, a subtractive library was screened to identify novel IL-4 dependent macrophage genes. Differential expression was confirmed by real time RT-PCR analysis.  Conclusions  Our data demonstrate that alternatively activated macrophages generated in vivo have a gene expression profile distinct from any macrophage population described to date. Several of the genes we identified, including those most abundantly expressed, have not previously been associated with macrophages and thus this study provides unique new information regarding the phenotype of macrophages found in Th2-mediated, chronic inflammatory settings. Our data also provide additional in vivo evidence for parallels between the inflammatory processes involved in nematode infection and allergy.      ",""," ",2020-04-30 11:05:33,"","","","","","","","300420_errorAnalysis","8b557178-c028-4e5c-8514-c38b5768ab20","0, 1, 0","Em, Malcolm, Gill",1,2,3,0.333333333333333,"Excluded"
"66065b02-3458-4b4d-94e0-e5da520a65b6","The VP4 peptide of hepatitis A virus ruptures membranes through formation of discrete pores.",0,"Membrane-active peptides, components of capsid structural proteins, assist viruses in overcoming the host membrane barrier in the initial stages of infection. Several such peptides have been identified, and their roles in membrane fusion or disruption have been characterized through biophysical studies. In several members of the Picornaviridae family, the role of the VP4 structural peptide in cellular-membrane penetration is well established. However, there is not much information on the membrane-penetrating capsid components of hepatitis A virus (HAV), an unusual member of this family. The VP4 peptide of HAV differs from its analogues in other picornaviruses in being significantly shorter in length and in lacking a signal for myristoylation, thought to be a critical requisite for VP4-mediated membrane penetration. Here we report, for the first time, that the atypical VP4 in HAV contains significant membrane-penetrating activity. Using a combination of biophysical assays and molecular dynamics simulation studies, we show that VP4 integrates into membrane vesicles through its N-terminal region to finally form discrete pores of 5- to 9-nm diameter, which induces leakage in the vesicles without altering their overall size or shape. We further demonstrate that the membrane activity of VP4 is specific toward vesicles mimicking the lipid content of late endosomes at acidic pH. Taken together, our data indicate that VP4 might be essential for the penetration of host endosomal membranes and release of the viral genome during HAV entry.Hepatitis A virus causes acute hepatitis in humans through the fecal-oral route and is particularly prevalent in underdeveloped regions with poor hygienic conditions. Although a vaccine for HAV exists, its high cost makes it unsuitable for universal application in developing countries. Studies on host-virus interaction for HAV have been hampered due to a lack of starting material, since the virus is extremely slow growing in culture. Among the unknown aspects of the HAV life cycle is its manner of host membrane penetration, which is one of the most important initial steps in viral infection. Here, we present data to suggest that a small peptide, VP4, a component of the HAV structural polyprotein, might be essential in helping the viral genome cross cell membranes during entry. It is hoped that this work might help in elucidating the manner of initial host cell interaction by HAV.Copyright © 2014, American Society for Microbiology. All Rights Reserved.            ",""," ",2020-04-30 11:05:33,"","","","","","","","300420_errorAnalysis","NSS031","0, 1, 0","Em, Malcolm, Gill",1,2,3,0.333333333333333,"Excluded"
"66578128-e8d3-44e5-ae7a-847f51db8558","N-Cadherin Induction by ECM Stiffness and FAK Overrides the Spreading Requirement for Proliferation of Vascular Smooth Muscle Cells",0,"SUMMARYIn contrast to the accepted pro-proliferative effect of cell-matrix adhesion, the proliferative effect of cadherin-mediated cell-cell adhesion remains unresolved. Here, we studied the effect of N-cadherin on cell proliferation in the vasculature. We show that N-cadherin is induced in smooth muscle cells (SMCs) in response to vascular injury, an in vivo model of tissue stiffening and proliferation. Complementary experiments performed with deformable substrata demonstrated that stiffness-mediated activation of a focal adhesion kinase (FAK)-p130Cas-Rac signaling pathway induces N-cadherin. Additionally, by culturing paired and unpaired SMCs on microfabricated adhesive islands of different areas, we found that N-cadherin relaxes the spreading requirement for SMC proliferation. In vivo SMC deletion of N-cadherin strongly reduced injury-induced cycling. Finally, SMC-specific deletion of FAK inhibited proliferation after vascular injury, and this was accompanied by reduced induction of N-cadherin. Thus, a stiffness-and FAK-dependent induction of N-cadherin connects cell-matrix to cell-cell adhesion and regulates the degree of cell spreading needed for cycling.       Graphical Abstract",""," ",2020-04-30 11:05:33,"","","","","","","","300420_errorAnalysis","3747142a-4145-4470-b588-950352b4718d","1, 1","Malcolm, Gill",2,0,2,1,"Included"
"66a29a03-a156-4122-94ae-d9535bf5350e","Targeted zwitterionic near-infrared fluorophores for improved optical imaging.",0,"The signal-to-background ratio (SBR) is the key determinant of sensitivity, detectability and linearity in optical imaging. As signal strength is often constrained by fundamental limits, background reduction becomes an important approach for improving the SBR. We recently reported that a zwitterionic near-infrared (NIR) fluorophore, ZW800-1, exhibits low background. Here we show that this fluorophore provides a much-improved SBR when targeted to cancer cells or proteins by conjugation with a cyclic RGD peptide, fibrinogen or antibodies. ZW800-1 outperforms the commercially available NIR fluorophores IRDye800-CW and Cy5.5 in vitro for immunocytometry, histopathology and immunoblotting and in vivo for image-guided surgery. In tumor model systems, a tumor-to-background ratio of 17.2 is achieved at 4 h after injection of ZW800-1 conjugated to cRGD compared to ratios of 5.1 with IRDye800-CW and 2.7 with Cy5.5. Our results suggest that introducing zwitterionic properties into targeted fluorophores may be a general strategy for improving the SBR in diagnostic and therapeutic applications.            ",""," ",2020-04-30 11:05:33,"","","","","","","","300420_errorAnalysis","NPG414","1, 1","Malcolm, Jan Vollert",2,0,2,1,"Included"
"676ddc9c-f966-4cb6-82fa-4b11a58b1aa5","A robust pipeline for rapid production of versatile nanobody repertoires.",0,"Nanobodies are single-domain antibodies derived from the variable regions of Camelidae atypical immunoglobulins. They show promise as high-affinity reagents for research, diagnostics and therapeutics owing to their high specificity, small size (∼15 kDa) and straightforward bacterial expression. However, identification of repertoires with sufficiently high affinity has proven time consuming and difficult, hampering nanobody implementation. Our approach generates large repertoires of readily expressible recombinant nanobodies with high affinities and specificities against a given antigen. We demonstrate the efficacy of this approach through the production of large repertoires of nanobodies against two antigens, GFP and mCherry, with Kd values into the subnanomolar range. After mapping diverse epitopes on GFP, we were also able to design ultrahigh-affinity dimeric nanobodies with Kd values as low as ∼30 pM. The approach presented here is well suited for the routine production of high-affinity capture reagents for various biomedical applications.             ",""," ",2020-04-30 11:05:33,"","","","","","","","300420_errorAnalysis","NPG180","1, 0, 0","Malcolm, Gill, Jan Vollert",1,2,3,0.333333333333333,"Excluded"
"68245698-c721-411a-97a2-f086f9a5bac4","Cbx2 stably associates with mitotic chromosomes via a PRC2- or PRC1-independent mechanism and is needed for recruiting PRC1 complex to mitotic chromosomes.",0,"Polycomb group (PcG) proteins are epigenetic transcriptional factors that repress key developmental regulators and maintain cellular identity through mitosis via a poorly understood mechanism. Using quantitative live-cell imaging in mouse ES cells and tumor cells, we demonstrate that, although Polycomb repressive complex (PRC) 1 proteins (Cbx-family proteins, Ring1b, Mel18, and Phc1) exhibit variable capacities of association with mitotic chromosomes, Cbx2 overwhelmingly binds to mitotic chromosomes. The recruitment of Cbx2 to mitotic chromosomes is independent of PRC1 or PRC2, and Cbx2 is needed to recruit PRC1 complex to mitotic chromosomes. Quantitative fluorescence recovery after photobleaching analysis indicates that PRC1 proteins rapidly exchange at interphasic chromatin. On entry into mitosis, Cbx2, Ring1b, Mel18, and Phc1 proteins become immobilized at mitotic chromosomes, whereas other Cbx-family proteins dynamically bind to mitotic chromosomes. Depletion of PRC1 or PRC2 protein has no effect on the immobilization of Cbx2 on mitotic chromosomes. We find that the N-terminus of Cbx2 is needed for its recruitment to mitotic chromosomes, whereas the C-terminus is required for its immobilization. Thus these results provide fundamental insights into the molecular mechanisms of epigenetic inheritance. © 2014 Zhen et al. This article is distributed by The American Society for Cell Biology under license from the author(s). Two months after publication it is available to the public under an Attribution–Noncommercial–Share Alike 3.0 Unported Creative Commons License (http://creativecommons.org/licenses/by-nc-sa/3.0).            ",""," ",2020-04-30 11:05:33,"","","","","","","","300420_errorAnalysis","NSS431","1, 1, 0","Em, Malcolm, Gill",2,1,3,0.333333333333333,"Included"
"6e288aaf-6565-4777-86af-d308e365a2a2","Ribosome profiling reveals pervasive translation outside of annotated protein-coding genes.",0,"Ribosome profiling suggests that ribosomes occupy many regions of the transcriptome thought to be noncoding, including 5' UTRs and long noncoding RNAs (lncRNAs). Apparent ribosome footprints outside of protein-coding regions raise the possibility of artifacts unrelated to translation, particularly when they occupy multiple, overlapping open reading frames (ORFs). Here, we show hallmarks of translation in these footprints: copurification with the large ribosomal subunit, response to drugs targeting elongation, trinucleotide periodicity, and initiation at early AUGs. We develop a metric for distinguishing between 80S footprints and nonribosomal sources using footprint size distributions, which validates the vast majority of footprints outside of coding regions. We present evidence for polypeptide production beyond annotated genes, including the induction of immune responses following human cytomegalovirus (HCMV) infection. Translation is pervasive on cytosolic transcripts outside of conserved reading frames, and direct detection of this expanded universe of translated products enables efforts at understanding how cells manage and exploit its consequences.Copyright © 2014 The Authors. Published by Elsevier Inc. All rights reserved.            ",""," ",2020-04-30 11:05:33,"","","","","","","","300420_errorAnalysis","NSS136","0, 1, 0","Em, Malcolm, Gill",1,2,3,0.333333333333333,"Excluded"
