"ID","Title","Abstract","Is_Conference","Is_English","PDF_Status","Manual_TiAb","Manual_FullText","Regex_TiAb","Regex_FullText","Validation"
"8366eb9b-4623-4851-98c7-192b862c5186","N6-(2-hydroxyethyl)-adenosine from Cordyceps cicadae attenuates hydrogen peroxide induced oxidative toxicity in PC12 cells","N6-(2-hydroxyethyl)-adenosine (HEA), is one of the active molecule found in Cordyceps cicadae. The protective effect of HEA against H2O2 induced oxidative damage in PC12 cells and the mechanism of action was investigated. The cells were exposed to varying concentrations of HEA (5-40 muM) for a period of 24 h and further incubated with 100 muM of H2O2 for an another 12 h. Cell viability, LDH release, MMP collapse, Ca2+ overload, antioxidant parameters (reactive oxygen species generation (ROS), malondialdehyde (MDA), superoxide dismutase (SOD), glutathione peroxidase (GSH-Px), inflammatory mediators (interleukins 6 and 1beta (IL-6 and IL-1beta), tumor necrosis factor alpha (TNF-alpha) and NF-kB were evaluated. The results obtained showed that cells exposed to H2O2 toxicity showed reduced cell viability, increased LDH, ROS and Ca2+ overload. However, prior treatment of PC12 cells with HEA increased cell viability, reduced LDH release, MMP collapse, Ca2+ overload and ROS generation induced by H2O2 toxicity. Furthermore, HEA also increased the activities of antioxidant enzymes and inhibited lipid peroxidation as well as reduced IL-6, IL-1beta, TNF-alpha and NF-kB. Thus, our results provided insight into the attenuative effect of HEA against H2O2 induced cell death through its antioxidant action by reducing ROS generation, oxidative stress and protecting mitochondrial function.Copyright © 2019, Springer Science+Business Media, LLC, part of Springer Nature.","No","Yes","OK: File is read Successfully","Excluded","Excluded",0,1,"Excluded"
"83bbe2d9-60fd-4dc9-9488-2219fdb6c785","Half-life of DISC1 protein and its pathological significance under hypoxia stress","DISC1 (disrupted in schizophrenia 1) is an intracellular scaffolding molecule which regulates multiple signaling pathways for neural cell differentiation and function. Many biological studies utilizing animal models of DISC1 have indicated that loss of DISC1 functions are associated with pathological psychiatric conditions. Thus, DISC1 protein stability is a prerequisite to its goal in governing neural function, and modulating the protein stability of DISC1 may be a key target for understanding underlying pathology, as well promising drug discovery strategies. Nonetheless, a half-life of DISC1 protein has remained unexplored. Here, we determine for the first time the half-life of DISC1, which are regulated by ubiquitin-proteasome cascade. Overexpression of PDE4B2, a binding partner of DISC1, prolonged the half-life of DISC1, whereas NDEL1 does not alter DISC1 protein stability. Notably, the half-life of DISC1 is diminished under hypoxia stress by increasing protein degradation of DISC1, suggesting that alteration of DISC1 stability may be involved in hypoxia stress-mediated pathological conditions, such as ischemic stroke. Copyright © 2015 Elsevier Ireland Ltd and the Japan Neuroscience Society.","No","Yes","OK: File is read Successfully","Excluded","Excluded",0,5,"Excluded"
"841832eb-694e-43a9-b22c-6631845453cd","Natural products inspired synthesis of neuroprotective agents against H2O2-induced cell death","Stroke is a debilitating disease and the third leading cause of death in the USA, where over 2000 new stroke cases are diagnosed every day. Treatment options for stroke-related brain damage are very limited and there is an urgent need for effective neuroprotective agents to treat these conditions. Comparison of the structures of several classes of neuroprotective natural products such as limonoids and cardiac glycosides revealed the presence of a common structural motif which may account for their observed neuroprotective activity. Several natural product mimics that incorporate this shared structural motif were synthesized and were found to possess significant neuroprotective activity. These compounds enhanced cell viability against H2O2 induced oxidative stress or cell death in PC12 neuronal cells. The compounds were also found to enhance and modulate Na+/K+-ATPase activity of PC12 cells, which may suggest that the observed neuroprotective activity is mediated, at least partly, through interaction with Na +/K+-ATPase. © 2012 Elsevier Ltd. All rights reserved.","No","Yes","OK: File is read Successfully","Excluded","Excluded",0,1,"Excluded"
"84d3d5a4-9291-46cb-bb3d-86fb0433f70e","Regulation of Cytokine-Induced Neuron Death by Ovarian Hormones: Involvement of Antiapoptotic Protein Expression and c-JUN N-Terminal Kinase-Mediated Proapoptotic Signaling","Mechanisms underlying the divergent effects of ovarian hormones on neuron death induced by TNFalpha were investigated in differentiated PC12 cells (dPC12). dPC12 cells were exposed to 17beta-estradiol (E, 1.0 nM), progesterone (P, 100 nM), or a combination of both hormones for 0-72 h before treatment with TNFalpha (0-150 ng) to induce cell death. Cells undergoing apoptosis were identified by a terminal deoxynucleotidyl transferase-mediated deoxyuridine triphosphate nick end-labeling assay and fluorescence-activated cell sorting after 18 h. Cell death induced by TNFalpha was decreased 89% after E treatment and increased 2-fold after P treatment compared with cells treated with TNFalpha alone. Treatment with E for 24 h before TNFalpha exposure was required for maximum neuroprotection, whereas P-enhanced death was maximal after a 30-min P treatment. TNFalpha induced a 3-fold increased activity of c-JUN-N-terminal kinase (JNK) 1 in d PC12 cells within 20 min that could be increased 5- to 8-fold by P together with TNFalpha. A peptide inhibitor of JNK1 abrogated P enhancement of TNFalpha-mediated dPC12 death but had only a minimal effect on cell death by TNFalpha alone. Inhibition of caspase-8 activation reduced death induced by TNFalpha alone but was much less effective for P+TNF. P alone did not activate caspase-8. E increased estrogen receptor alpha (ERalpha) and Bcl-xL expression and all but abolished TNFalpha receptor 1 (TNFR1) expression. P decreased ERalpha and Bcl-xL expression and doubled TNFR1 expression. These data suggest that P regulates apoptosis or survival through augmentation of JNK signaling and altered TNFK1 expression, whereas E mainly affects the expression of BCL-xL, TNFR1, and ERalpha.","No","Yes","OK: File is read Successfully","Excluded","Excluded",0,1,"Excluded"
"85ee3b4f-5cdb-4cdb-a01c-38d7ccb234f4","GLP-1 receptor plays a critical role in geniposide-induced expression of heme oxygenase-1 in PC12 cells","Aim: To explore the role of activation of glucagon-like peptide 1 receptor (GLP-1R) and its relative cell signaling pathway in the cytoprotection of geniposide. Methods: Cell viability was determined by MTT assay. Knockdown of the Glp-1r gene was carried out with shRNA. The levels of HO-1 protein and cAMP response element binding protein (CREB) phosphorylation were measured by Western blotting. Results: Geniposide protected PC12 cells from oxidative damage induced by 3-morpholinosydnonimine hydrochloride (SIN-1) by enhancing the expression of heme oxygenase 1 (HO-1) via the cAMP-PKA-CREB signal pathway. After transfecting PC12 cells with the AB1 enhancer from the HO-1 gene, luciferase activity induced by geniposide increased in a dose-dependent manner, but not in the PC12 cells whose Glp-1r gene was disrupted. Additionally, inhibition of HO-1 activity by Sn-protoporphyrin IX (SnPP) or shRNA-mediated knockdown of Glp-1r decreased the neuroprotection of geniposide in PC12 cells. Conclusion: GLP-1R plays a critical role in geniposide-induced HO-1 expression to attenuate oxidative insults in PC12 cells. © 2010 CPS and SIMM All rights reserved.","No","Yes","OK: File is read Successfully","Excluded","Excluded",0,1,"Excluded"
"87d18340-ba41-4c76-aa5e-5c78dd771d2b","Dynamic Changes in miR-126 Expression in the Hippocampus and Penumbra Following Experimental Transient Global and Focal Cerebral Ischemia-Reperfusion","miR-126 which is considered one of the most important miRNAs for maintaining vascular integrity, plays an important role in neuroprotection after cerebral ischemia-reperfusion (I-R). Moreover, vascular endothelial growth factor A (VEGFA), sprouty-related EVH1 domain-containing protein 1 (SPRED1), and Raf-1 are also involved in physiological processes of vascular endothelial cells (ECs). This study investigated how miR-126 changes with reperfusion time in different brain tissues after global cerebral ischemia and focal cerebral ischemia and examined the underlying mechanism miR-126 involving VEGFA, SPRED1, and Raf-1 after I-R. The results indicated decreases in the levels of miR-126-3p and miR-126-5p expression in mice and gerbils after I-R, consistent with the results after oxygen and glucose deprivation and reperfusion (OGD/R) in PC12 cells. Glial cells were activated as neuronal damage gradually increased after I-R. Inhibition of miR-126-3p exacerbated the OGD/R-induced cell death and reduced cell viability. After miR-126-3p inhibition, the levels of SPRED1 and VEGFA expression were increased, and p-Raf-1 expression was decreased after OGD/R. Moreover, based on the intervention of miR-126-3p inhibition, we found that the expression of p-Raf-1 was significantly increased after the intervention of siSPRED1, while it was not statistically significant after intervention of siVEGFA. The reduction of miR-126 expression after global and focal cerebral ischemia exacerbated neuronal death, which was closely related to increasing the SPRED1 activation and inhibiting the Raf-1 expression.Copyright © 2020, Springer Science+Business Media, LLC, part of Springer Nature.","No","Yes","OK: File is read Successfully","Included","Excluded",4,66,"Excluded"
"88258f81-cbee-4564-9534-e8595b8fedd2","Hydrogen acts as a therapeutic antioxidant by selectively reducing cytotoxic oxygen radicals","Acute oxidative stress induced by ischemia-reperfusion or inflammation causes serious damage to tissues, and persistent oxidative stress is accepted as one of the causes of many common diseases including cancer. We show here that hydrogen (H(2)) has potential as an antioxidant in preventive and therapeutic applications. We induced acute oxidative stress in cultured cells by three independent methods. H(2) selectively reduced the hydroxyl radical, the most cytotoxic of reactive oxygen species (ROS), and effectively protected cells; however, H(2) did not react with other ROS, which possess physiological roles. We used an acute rat model in which oxidative stress damage was induced in the brain by focal ischemia and reperfusion. The inhalation of H(2) gas markedly suppressed brain injury by buffering the effects of oxidative stress. Thus H(2) can be used as an effective antioxidant therapy; owing to its ability to rapidly diffuse across membranes, it can reach and react with cytotoxic ROS and thus protect against oxidative damage.","No","Yes","OK: File is read Successfully","Excluded","Excluded",0,4,"Excluded"
"8993f554-9c8d-4c16-88cd-e9f2edf867d2","Botanical Drug Puerarin Coordinates with Nerve Growth Factor in the Regulation of Neuronal Survival and Neuritogenesis via Activating ERK1/2 and PI3K/Akt Signaling Pathways in the Neurite Extension Process","Nerve growth factor (NGF) regulates neuronal survival and differentiation by activating extracellular signal-regulated-kinases (ERK) 1/2 and phosphoinositide-3-kinase (PI3K)/Akt pathways in two distinct processes: latency process and neurite extension process. This study was designed to investigate whether botanical drug C-glucosylated isoflavone puerarin coordinates with NGF to regulate neuritogenesis via activating ERK1/2 and PI3K/Akt in neurite extension process. Methods: We investigated the neuroprotective and neurotrophic activities of puerarin in MPTP-lesioned mice and dopaminergic PC12 cells. The effects of puerarin on ERK1/2, Akt, Nrf2, and HO-1 were assessed by Western blotting. The neurite outgrowth was assayed by neurite outgrowth staining kit. Results: Puerarin protected dopaminergic cells and ameliorated the behavioral impairments in MPTP-lesioned mice. Puerarin potentiated the effect of NGF on neuritogenesis in PC12 cells by >10-fold. Mechanistic studies revealed: (1) puerarin rapidly activated ERK1/2 and Akt, leading to the activation of Nrf2/heme oxygenase-1 (HO-1) pathways; (2) ERK1/2, PI3K/Akt, and HO-1 inhibitors attenuated the neuritogenic activity of puerarin. Notably, puerarin enhanced NGF-induced neuritogenesis in a timing-dependent manner. Conclusion: Puerarin effectively coordinated with NGF to stimulate neuritogenesis via activating ERK1/2 and PI3K/Akt pathways in neurite extension process. These results demonstrated a general mechanism supporting the therapeutic application of puerarin-related compounds in neurodegenerative diseases. Copyright © 2014 John Wiley & Sons Ltd.","No","Yes","OK: File is read Successfully","Excluded","Excluded",0,1,"Excluded"
"89fda6fd-2333-4463-9cb5-38d248809744","Protective effects of ethyl gallate on H2O2-induced mitochondrial dysfunction in PC12 cells","Oxidative stress has been suggested to play an important role in neuronal injury. Ethyl gallate (EG) is the ethyl ester of gallic acid which has been acknowledged as an antioxidant. We previously demonstrated that EG effectively inhibited H2O2-induced cytotoxicity and decreased the ROS levels in PC12 cells, while the relevant mechanisms of action of this compound remain largely uncharacterized. The present study was carried out in an attempt to clarify the underlying mechanisms of EG against H2O2-induced neurotoxicity in PC12 cells. EG pretreatment attenuated H2O2-induced mitochondrial dysfunction as indicated by the decreased caspase-9/-3 activation, PARP cleavage, mitochondrial membrane potential (MMP) depletion, Bax/Bcl-2 ratio, cytochrome c release and ROS overproduction. Furthermore, EG treatment resulted in nuclear translocation of Nrf2 along with increased expression of ARE-dependent cytoprotective genes, such as gamma-GCS and NQO1, which indicated EG as an Nrf2 pathway activator. Silencing of Nrf2 signaling by siRNA abrogated the protective effects offered by EG on H2O2-induced PC12 cells injury, which suggested the important role of Nrf2 pathway in the protection of EG against oxidative stress induced PC12 cell apoptosis. These results taken together indicated that EG protects PC12 cells against H2O2-induced cell mitochondrial dysfunction possibly through activation of Nrf2 pathway. EG might be a potential candidate for further preclinical study aimed at the prevention and treatment of neurodegenerative diseases.Copyright © 2019, Springer Science+Business Media, LLC, part of Springer Nature.","No","Yes","OK: File is read Successfully","Excluded","Excluded",0,1,"Excluded"
"8a32410f-18ca-464b-806c-57dbde805199","Nuclear factor-kappaB activation by reactive oxygen species mediates voltage-gated K+ current enhancement by neurotoxic beta-amyloid peptides in nerve growth factor-differentiated PC-12 cells and hippocampal neurones","Increased activity of plasma membrane K+ channels, leading to decreased cytoplasmic K+ concentrations, occurs during neuronal cell death. In the present study, we showed that the neurotoxic beta-amyloid peptide Abeta25-35 caused a dose-dependent (0.1-10 muM) and time-dependent (> 12 h) enhancement of both inactivating and non-inactivating components of voltage-dependent K+ (VGK) currents in nerve growth factor-differentiated rat phaeochromocytoma (PC-12) cells and primary rat hippocampal neurones. Similar effects were exerted by Abeta1-42, but not by the non-neurotoxic Abeta35-25 peptide. Abeta25-35 and Abeta1-42 caused an early (15-20 min) increase in intracellular Ca2+ concentration. This led to an increased production of reactive oxygen species (ROS), which peaked at 3 h and lasted for 24 h; ROS production seemed to trigger the VGK current increase as vitamin E (50 muM) blocked both the Abeta25-35- and Abeta1-42-induced ROS increase and VGK current enhancement. Inhibition of protein synthesis (cycloheximide, 1 mug/mL) and transcription (actinomycin D, 50 ng/mL) blocked Abeta25-35-induced VGK current enhancement, suggesting that this potentiation is mediated by transcriptional activation induced by ROS. Interestingly, the specific nuclear factor-kappaB inhibitor SN-50 (5 muM), but not its inactive analogue SN-50M (5 muM), fully counteracted Abeta1-42- or Abeta25-35-induced enhancement of VGK currents, providing evidence for a role of this family of transcription factors in regulating neuronal K+ channel function during exposure to Abeta. © 2005 International Society for Neurochemistry.","No","Yes","OK: File is read Successfully","Excluded","Excluded",0,1,"Excluded"
"8b858b3f-f42e-4cb3-a82e-d4335d1e2bd5","Europrotective effect of Terminalia chebula extracts and ellagic acid in PC12 cells","Background: Alzheimers disease (AD) is one of the common neurodegenerative disorders among elderly. The purpose of this study was to determine the neuroprotective effect and mechanisms of action underlying the Terminalia chebula extracts and ellagic acid by using beta-amyloid25-35 (Abeta25-35)-induced cell toxicity in an undifferentiated pheochromocytoma (PC12) cell line. Materials and Methods: The T. chebula extracts were prepared using the methanol, water, and 95% ethanol. Specifically, the ellagic acid was obtained in our laboratory. Assays including cell toxicity and changes in intracellular reactive oxygen species (ROS) and calcium level were evaluated to examine the neuroprotective effects and mechanisms of the T. chebula extracts and ellagic acid. Results: The methanolic and water extracts of T. chebula and ellagic acid exhibited the strongest neuroprotective activity against Abeta25-35-induced PC12 cell damages at 0.5-5.0 betag/ml. The ellagic acid also exhibited partial neuroprotective activity against H2O2-induced PC12 cell damages at 0.5-5.0 betag/ml. The methanolic and water extracts of T. chebula and ellagic acid protected PC12 cells from Abeta25-35-mediated cell damages and enhanced cell viability thorough two key mechanisms by: (1) inhibiting ROS production and (2) reducing calcium ion influx. Conclusion: The T. chebula represents a promising plant-source as medicine in the application for the treatment of AD. Further investigation focusing on the active component of T. chebula extracts e.g., ellagic acid is crucial to verify the neuroprotective efficacy and mechanisms in vivo. Copyright © 2017, African Ethnomedicines Network. All rights reserved.","No","Yes","OK: File is read Successfully","Excluded","Excluded",0,1,"Excluded"
"8bf984bb-7f89-4a9a-a0d7-bdc4faea0c51","Ligustrazinyl amides: a novel class of ligustrazine-phenolic acid derivatives with neuroprotective effects","BACKGROUND: Ligustrazine has potent effects of thrombolysis, neuroprotection and vascular protection, which were important for effectively protecting the nervous system. Previous study in our laboratory reported that ligustrazine-benzoic acid derivatives have been shown to exhibit beneficial effect against CoCl2-induced neurotoxicity in differentiated PC12 cells. To further improve ligustrazines neuroprotection, we integrated the ligustrazine and phenolic acid fragments into one molecule via an amide bond based on structural combination. RESULTS: In this study, 12 novel ligustrazine-phenolic acid derivatives were synthesized and nine others were prepared by improved methods. Furthermore, these compounds were evaluated for their protective effects against CoCl2-induced neurotoxicity in differentiated PC12 cells. The amides conjunctional derivatives exhibited promising neuroprotective activities in comparison with ligustrazine. In addition, the most active congener (E)-3-(2,3,4-trimethoxyphenyl)-N-((3,5,6-trimethylpyrazin-2-yl)methyl)acrylamide (L10, EC50 = 25 muM), which is 2 times higher than that of ligustrazine, may be a potential candidate for intervention in neurological diseases. Structure-activity relationship was discussed briefly. CONCLUSIONS: Results of series of ligustrazinyl amides enrich the study of ligustrazine derivatives with neuroprotective effects. Our completed work supports that the attempt to apply structure combination to discover more efficient neuroprotection lead compounds is viable. Graphical AbstractLigustrazinyl Amides L1-L21 with Neuroprotective Effects.","No","Yes","OK: File is read Successfully","Excluded","Excluded",0,1,"Excluded"
"8c0031ce-6956-450d-a4f0-fdb21234e8b0","Paeonol prevents excitotoxicity in rat pheochromocytoma PC12 cells via downregulation of ERK activation and inhibition of apoptosis","Paeonol, an active component of Moutan Cortex, has been recognized as a potential neuroprotective drug. In the present study, an injury model based on glutamate-induced cell death of rat pheochromocytoma cells was used to investigate the neuroprotective potential of paeonol and its mechanism of action. Our findings showed that paeonol dose-dependently prevented glutamate-induced cell death as evidenced by cell viability, lactate dehydrogenase release, and trypan blue exclusion. In addition, flow cytometry of propidium iodide-stained cells revealed that paeonol pretreatment reduced the level of glutamate-induced apoptosis in pheochromocytoma cells. Paeonol was also able to decrease the glutamate-induced injury of mitochondria by normalization of mitochondrial membrane potential and cytochrome c release. The glutamate-induced activity of caspase-3 and p-ERK were dose-dependently reduced by paeonol pretreatments. Taken together, our data suggest that paeonol develops its neuroprotective effect against glutamate neurotoxicity through inhibition of the apoptotic signaling pathway and upregulation of the p-ERK pathway. © Georg Thieme Verlag KG Stuttgart.","No","Yes","OK: File is read Successfully","Excluded","Excluded",0,2,"Excluded"
"8c0a43c2-f4a6-476e-a12d-168cea7cdd01","Chinese medicine Di-Huang-Yi-Zhi protects PC12 cells from H2O2-induced apoptosis by regulating ROS-ASK1-JNK/p38 MAPK signaling","BACKGROUND: Oxidative stress mediates the nerve injury during the pathogenesis of Alzheimer's disease (AD). Protecting against oxidative stress damage is an important strategy to prevent and treat AD. Di-Huang-Yi-Zhi (DHYZ) is a Chinese medicine used for the treatment of AD, but its mechanism remains unknown. This study is aimed to investigate the effect of DHYZ on H2O2 induced oxidative damage in PC12 cells. METHODS: PC12 cells were treated with H2O2 and DHYZ. Cell proliferation was detected by Cell counting kit-8 (CCK-8) assay. Cytotoxicity of H2O2 was measured by lactate dehydrogenase (LDH) release assay. Apoptosis were identified by Annexin V-FITC/PI staining. Caspase 3 activity was detected by commercial kit. Mitochondrial membrane potential (MMP) was detected by JC-1 staining. Reactive oxygen species (ROS) was 2', 7'-Dichlorodihydrofluorescein diacetate (DCFH-DA) staining. Protein expression and phosphorylation was identified by western blot. RESULTS: The results showed that DHYZ antagonized H2O2-mediated cytotoxicity and proliferation inhibition. DHYZ reduced ROS production, stabilize mitochondrial membrane potential, inhibit Caspase-3 activity and apoptosis induced by H2O2. In addition, DHYZ inhibited the phosphorylation of ASK1, JNK1/2/3 and p38 MAPK which were up-regulated by H2O2. CONCLUSIONS: The present study suggested that DHYZ protected PC12 cells from H2O2-induced oxidative stress damage and was related to inhibition of ROS production and ASK1-JNK/p38 MAPK signaling. The present study provides experimental evidence for the application of DHYZ for the management of oxidative stress damage and AD.","No","Yes","OK: File is read Successfully","Excluded","Excluded",0,2,"Excluded"
"8c727ce4-b349-4933-b096-9caca35d0539","Growth factors protect PC12 cells against ischemia by a mechanism that is independent of PKA, PKC, and protein synthesis","We have established an in vitro model of ischemia incorporating the combination of anoxia with glucose deprivation, which is toxic to PC12 cells. In this model, nerve growth factor (NGF), basic fibroblast growth factor (bFGF), and epidermal growth factor (EGF) improve PC12 cell survival. K252a, a specific inhibitor of NGF-induced trk p140 autophosphorylation, did not alter the neuroprotection provided by EGF or bFGF, yet it completely abolished the protection provided by NGF. Activation of protein kinase A (PKA) with dibutyryl-cAMP also protected during ischemia, although it was not additive with the effect provided by growth factors. Furthermore, growth factors protected a PKA-deficient mutant as effectively as the parental cell line; thus, activation of PKA is protective against ischemia but is not necessary for the action of peptide growth factors. Neither the stimulation of protein kinase C (PKC) with acute phorbol ester treatment nor the downregulation of PKC with chronic high-dose phorbol ester treatment resulted in an altered response to growth factors in either the PC12 wild type or PKA- deficient mutant. Thus, protection by peptide growth factors depends on neither PKA nor PKC. Furthermore, downregulation of PKC alone was protective, indicating that PKC may contribute to toxicity. Interestingly, treatment with the kinase inhibitor H-7 was neuroprotective and may have enhanced the neuroprotective effect of NGF. In contrast, staurosporine, a broadly acting kinase inhibitor, inhibited the neuroprotective effect of NGF, but not of EGF or FGF. The protective effects of the peptide growth factors did not depend upon concurrent protein synthesis, as the inhibition of protein synthesis by anisomycin did not significantly reduce the protective effects of EGF, bFGF, or NGF. Although their precise biochemical nature has yet to be identified, the signal transduction pathways that are regulated by peptide growth factors to protect cells against ischemia are potentially important therapeutic targets.","No","Yes","OK: File is read Successfully","Excluded","Excluded",0,1,"Excluded"
"8ca83d92-e212-4134-8bd3-7bf91d244f1d","Geniposide inhibits CoCl2-induced PC12 cells death via the mitochondrial pathway","BACKGROUND: A number of studies have shown that oxidative stress and mitochondrial involvement are major triggering factors in the development of neurodegenerative diseases. Cobalt chloride (CoCl(2))-induced cell death in PC12 cells may serve a simple and convenient in vitro model of hypoxia-induced neuronal cytotoxicity. To explore the effect of geniposide on CoCl(2) which induced cytotoxicity and mitochondrial function in rat pheochromocytoma PC12 cells, we analyzed the influence of geniposide on the expression of apoptosis-related proteins. METHODS: PC12 cells and RNAi PC12 cells were treated with 0, 12.5, 25, 50, 100 micromol/L geniposide for 12 hours and then exposure to 400 micromol/L CoCl(2) for 12 hours. Cell viability, cell morphology, and expression of Bcl-2, Bax, P53 and caspase-9 were determined using Western blotting. RESULTS: Pretreatment with geniposide markedly improved the cells viability and morphology, decreased the expression of Bax, P53 and caspase-9, and increased the expression of Bcl-2 in PC12 cells challenged by CoCl(2)2. However, in the RNAi PC12 cells, geniposide had no significant effect on the expression of these proteins. CONCLUSION: Geniposide protects PC12 cells from CoCl(2) involved in mitochondrial mediated apoptosis, and GLP-1R might play a critical role in the neuroprotection of geniposide in PC12 cells.","No","Yes","OK: File is read Successfully","Excluded","Excluded",0,1,"Excluded"
"8d3ca028-5ab6-42b0-9361-d6bea073a43e","Metformin-induced protection against oxidative stress is associated with AKT/mTOR restoration in PC12 cells","Aims Reactive oxygen species have been recognized to impair cell function through suppressing Akt the well-known pro-survival molecule. Pile of concrete evidence imply metformin as an Insulin sensitizer may enhance Akt/mTOR activity however the significance of Akt/mTOR recruitment has not yet been revealed in metformin induced neuroprotection against oxidative stress. Main methods In the current study using H2O2 induced injury in PC12 cells; we first examined metformin impact on cell death by MTT assay and visual assessment. Metformin pretreated cells were then subjected to immunoblotting as well as real time PCR to find PI3K, Akt, mTOR and S6K concurrent transcriptional and post-transcriptional changes. The proportions of phosphorylated to non-phosphorylated constituents of PI3K/Akt/mTOR/S6K were determined to address their activation upon metformin treatment. Key findings According to cells morphology and MTT data metformin led to significant protection against H2O2 induced injury in 0.1 and 0.5 mM concentrations. Metformin induced protection concurred with elevated PI3K/Akt/mTOR/S6K activity as well as enhanced GSH levels. These changes paralleled with a profound decline in the corresponding transcripts as determined by real time PCR. Significance Taken together our experimentation supports the hypothesis that Akt/mTOR/S6K cascade may contribute to metformin alleviating effect. The present work while highlighting metformin anti-oxidant characteristics, concludes that Akt/mTOR signaling might be central to the drugs alleviating effects. Copyright © 2016 Elsevier Inc. All rights reserved.","No","Yes","OK: File is read Successfully","Excluded","Excluded",0,1,"Excluded"
"8d5d8002-9c30-46e7-8df4-055f0293e1a9","Disruption of downstream MyD88 or TRIF Toll-like receptor signaling does not protect against cerebral ischemia","Toll-like receptor (TLR) signaling plays an important role in cerebral ischemia, but downstream signaling events, which can be organ-specific, are incompletely understood. We thereby investigated involvement of the MyD88-dependent (MyD88) and MyD88-independent (TRIF) TLR signaling pathways in 2 in vitro and 2 in vivo models of cerebral ischemia. For in vitro studies, we used a model of oxygen-glucose deprivation (OGD) followed by flow cytometric analysis to determine:1) viability of PC12 cells following knock-down with MyD88 siRNA compared to negative control siRNA and 2) viability, apoptosis and necrosis of cortical neurons from MyD88 null (-/-) , TRIF mutant, and wild type (WT) mice. In addition, in vivo, 1) We examined CA1 neuronal survival 7 days after global forebrain ischemia and 2) infarct volumes 24 h after Middle Cerebral Artery Occlusion (MCAO) in all 3 types of mice. OGD: 1) There were no differences in either percent viability of PC12 cells transfected with MyD88 compared to negative control siRNA or 2) in percent viability, apoptosis and necrosis of cortical neurons from MyD88-/-,TRIF mutant and WT mice. Global ischemia: neuronal survival was similar in all 3 groups of mice. Finally, MCAO: infarct volumes were not statistically different among all 3 groups of mice: MyD88-/-, 23.9 +/- 9.9 mm3, TRIF mutant, 26.7 +/- 5.8 mm3 and WT, 17.9 +/- 8.4 mm3. These findings show that disruption of MyD88 or TRIF signaling does not confer protection in brain ischemia and suggests the possibility of additional or alternate downstream adaptors during TLR signaling in cerebral ischemia. © 2011 Elsevier B.V.","No","Yes","OK: File is read Successfully","Excluded","Excluded",3,29,"Included"
"8f552419-b8a1-42ec-85c6-fc42ddb333b7","Resveratrol Attenuates the Cytotoxicity Induced by Amyloid-beta1-42 in PC12 Cells by Upregulating Heme Oxygenase-1 via the PI3K/Akt/Nrf2 Pathway","Oxidative stress and cytotoxic damage induced by amyloid beta (Abeta) have been considered pivotal in the pathogenesis of Alzheimers disease (AD) and may represent a target for treatment. The phosphatidylinositol 3-kinase (PI3K)/Akt pathway elicits a survival signal to protect against multiple injuries, and the transcription factor nuclear factor erythroid 2-related factor 2 (Nrf2), a downstream target of the PI3K/Akt pathway, can bind to HO-1. Resveratrol, a natural polyphenol derived from grapes, has been widely reported to have diverse antioxidative effects against AD, but the mechanisms have not been fully elucidated. The present study aims to investigate the effects of resveratrol on Abeta1-42-induced cytotoxicity in PC12 cells and to explore the potential mechanisms of these effects. PC12 cells were cultured and treated with Abeta1-42. Oxidative stress was assessed by measuring malondialdehyde (MDA), glutathione (GSH), and superoxide dismutase (SOD) levels. After treating with resveratrol at different concentrations (0, 10, 20, 40 muM) and for different durations (24, 48, 72 h), the generation of MDA, GSH, and SOD were detected; cell viability was assessed by MTT assay. The production of reactive oxygen species (ROS) was determined using an ROS Assay Kit. Western blotting was used to detect the protein expression. Our studies showed that pretreatment with resveratrol could reduce Abeta1-42-induced oxidative stress in PC12 cells by inhibiting the generation of MDA and ROS and increasing the production of SOD and GSH. Resveratrol markedly attenuated the Abeta1-42-induced loss in cell viability in PC12 cells in both a dose- and time-dependent manner. More importantly, resveratrol stimulated the activation of HO-1, Nrf2, PI3K, and phosphorylated Akt. Notably, the neuroprotective effects of resveratrol were eliminated by the HO-1 inhibitor zinc protoporphyrin IX (ZnPP), Nrf2 small interfering RNA (siRNA), and the PI3K/Akt inhibitor LY294002. Taken together, the findings suggest that the cytoprotection of resveratrol against the cytotoxicity induced by Abeta1-42 in PC12 cells is through the upregulation of HO-1 expression via the activation of the PI3K/AKT/Nrf2 intracellular signaling pathway, which might provide novel insights for understanding the mechanism of the neuroprotective effect of resveratrol as an anti-AD drug. Copyright © 2017, Springer Science+Business Media, LLC.","No","Yes","OK: File is read Successfully","Excluded","Excluded",0,1,"Excluded"
