"REVIEW_ID","ITEM_ID","TITLE","ABSTRACT","KEYWORDS"
"IN_VITRO_TRAINING","0a35f803-fd97-419b-816f-1839aeef825c","Erratum to “Pathogenicity of Trichobilharzia spp. for Vertebrates”",,
"IN_VITRO_TRAINING","0a672da0-a2ec-4d73-b069-b6bf8ad5a63a","1,3,6-Trimethyl­pyrano[4,3-b]pyrrol-4(1H)-one","All the non-H atoms of the title compound, C10H11NO2, are almost coplanar [maximum deviation = 0.040 (3) Å]. The crystal structure is stabilized by C—H⋯O hydrogen bonds.      ",
"IN_VITRO_TRAINING","0a6ac980-bf06-4773-8beb-5e56db61a5bd","Bis(2,2-dimethyl-2,3-dihydro-1-benzofuran-7-yl) carbonate","The title compound, C21H22O5, crystallizes with three mol­ecules in the asymmetric unit. In one mol­ecule, two methyl groups are disordered over two positions with a site occupation factor of 0.72 (2) for the major occupancy site. The benzene rings make dihedral angles of 35.3 (6), 29.7 (6) and 40.6 (7)° in the three molecules.       ",
"IN_VITRO_TRAINING","0a859777-3216-461d-82ee-d3b5b35547f2","Whole‐Blood Taurine Concentrations in Cats With Intestinal Disease","  Background  Increased delivery of taurine‐conjugated bile acids to the distal bowel can lead to dysbiosis resulting in colitis in mouse models of inflammatory bowel disease. A similar situation also could occur in cats with intestinal disease and might therefore result in decreased whole‐body taurine concentration.  Hypothesis/Objectives  To determine whether whole‐blood taurine concentrations are decreased at the time of diagnosis in cats with intestinal disease and to correlate concentrations with clinical and laboratory variables.  Animals  Twenty‐one cats with chronic inflammatory enteropathy and 7 cats with intestinal neoplasia from the University of Bristol.  Methods  Cats that had undergone a thorough investigation consisting of a CBC, serum biochemistry, serum cobalamin and folate concentrations, transabdominal ultrasound examination and histopathology of intestinal biopsy specimens, as well as additional testing if indicated, were included. Whole‐blood from these cats collected at the time of histologic diagnosis and stored in ethylenediaminetetraacetic acid was retrospectively analyzed for taurine with an automated high‐performance liquid chromatography amino acid analyzer.  Results  Although whole‐blood taurine concentrations remained within the reference range, those cats with predominantly large intestinal clinical signs had significantly lower concentrations than did cats with small intestinal and mixed bowel clinical signs (P = 0.033) and this difference also was significant when assessed only in cats with chronic inflammatory enteropathy (P = 0.019).  Conclusions and Clinical Importance  Additional studies are needed to determine whether large intestinal signs in cats with chronic inflammatory enteropathy are caused by alterations in the microbiota arising as a consequence of increased delivery of taurine‐conjugated bile acids.      ",
"IN_VITRO_TRAINING","0a8b707a-4938-40ff-a976-25b1fec6e827","Integrated QTL detection for key breeding traits in multiple peach progenies","  Background  Peach (Prunus persica (L.) Batsch) is a major temperate fruit crop with an intense breeding activity. Breeding is facilitated by knowledge of the inheritance of the key traits that are often of a quantitative nature. QTLs have traditionally been studied using the phenotype of a single progeny (usually a full-sib progeny) and the correlation with a set of markers covering its genome. This approach has allowed the identification of various genes and QTLs but is limited by the small numbers of individuals used and by the narrow transect of the variability analyzed. In this article we propose the use of a multi-progeny mapping strategy that used pedigree information and Bayesian approaches that supports a more precise and complete survey of the available genetic variability.  Results  Seven key agronomic characters (data from 1 to 3 years) were analyzed in 18 progenies from crosses between occidental commercial genotypes and various exotic lines including accessions of other Prunus species. A total of 1467 plants from these progenies were genotyped with a 9 k SNP array. Forty-seven QTLs were identified, 22 coinciding with major genes and QTLs that have been consistently found in the same populations when studied individually and 25 were new. A substantial part of the QTLs observed (47%) would not have been detected in crosses between only commercial materials, showing the high value of exotic lines as a source of novel alleles for the commercial gene pool. Our strategy also provided estimations on the narrow sense heritability of each character, and the estimation of the QTL genotypes of each parent for the different QTLs and their breeding value.  Conclusions  The integrated strategy used provides a broader and more accurate picture of the variability available for peach breeding with the identification of many new QTLs, information on the sources of the alleles of interest and the breeding values of the potential donors of such valuable alleles. These results are first-hand information for breeders and a step forward towards the implementation of DNA-informed strategies to facilitate selection of new cultivars with improved productivity and quality.  Electronic supplementary material  The online version of this article (doi:10.1186/s12864-017-3783-6) contains supplementary material, which is available to authorized users.      ",
"IN_VITRO_TRAINING","0afadd76-e6d0-4b27-8deb-8956873b824c","Lectures on Auto-Intoxication in Disease",,
"IN_VITRO_TRAINING","0b526914-0e43-4838-ae23-62d0cfa23a97","Histopathologic and histochemical biomarker responses of Baltic clam, Macoma balthica, to contaminated Sydney Harbour sediment, Nova Scotia, Canada.","Sediments in Sydney Harbour, Nova Scotia, are highly contaminated by polynuclear aromatic hydrocarbons (PAHs), polychlorinated biphenyls (PCBs), and heavy metals. Histopathologic and histochemical evaluations were made on the Baltic clam, Macoma balthica, exposed to 11 Sydney Harbour sediment samples. Histologic lesions in digestive gland (tubular dilation or atrophy, macrophage aggregates, tubular cell necrosis, and tissue inflammation) and gonads (macrophage aggregates, supporting cell, germ cell, and ovarian cell necroses) were frequently detected in clams exposed to the most contaminated sediments from the harbor. Clams exposed to these contaminated sediments also had the highest acid phosphatase activity. The average scores of tubular dilation or atrophy, ovarian cell necrosis, and the sums of mean digestive gland lesions correlated significantly with sediment PCBs, and the activities of acid phosphatase correlated significantly with sediment heavy metals, PAHs, and PCBs. Among the lesions, digestive gland tubular dilation or atrophy, tubular cell, germ cell, and ovarian cell necroses, and the activity of acid phosphatase are the best sublethal effect indicators in Macoma exposed to Sydney Harbour sediments. Key words: biomarkers, chronic biologic effects, clams, histology, histochemistry, Macoma balthica, marine sediment, polynuclear aromatic hydrocarbons, polychlorinated biphenyls.      ",
"IN_VITRO_TRAINING","0b868d2d-7db2-4944-abcd-0d70e3637820","Efficacy of Lagenidium giganteum (Couch) metabolites for control Anopheles stephensi (Liston) a malaria vector",,
"IN_VITRO_TRAINING","0b9b4f7d-bbfa-4921-8b91-70b353efe7da","Factors associated with alcohol consumption and prescribed drugs with addiction potential among older women and men – the Nord-Trøndelag health study (HUNT2 and HUNT3), Norway, a population-based longitudinal study","  Background  Little is known about factors associated with alcohol consumption and use of drugs with addiction potential in older adults. The aim of this study was to explore the association between socio-demographic variables, physical and mental health and the later (11 years) use of frequent drinking, prescribed drugs with addiction potential and the possible combination of frequent drinking and being prescribed drugs with addiction potential in older adults (≥ 65 years).  Methods  In this longitudinal study, we used data from two surveys of the Nord-Trøndelag Health Study (HUNT2 1995–1997 and HUNT3 2006–2008), a population based study in Norway. We totally included 10,656 individuals (5683 women) aged 54 years and older when they participated in HUNT2. Frequent drinking was defined as drinking alcohol 4 days or more per week. Data on prescribed drugs with addiction potential were drawn from the Norwegian Prescription Database. Drugs with addiction potential were defined as at least one prescription of benzodiazepines, z-hypnotics or opioids during one year for a minimum of two consecutive years between 2005 and 2009.  Results  The typical frequent drinker in HUNT3 was younger, more educated, lived in urban areas, and reported smoking and drinking frequently in HUNT2 compared to the non-frequent drinker in HUNT3. The typical user of prescribed drugs with addiction potential in HUNT3 was an older woman who smoked and was in poor health, suffered from anxiety, had been hospitalized in the last 5 years and used anxiety or sleep medication every week or more often in HUNT2. The typical individual in HUNT3 with the possible combination of frequent drinking and being prescribed drugs with addiction potential had more education, smoked, drank frequently and used anxiety or sleep medication in HUNT2.  Conclusion  Individuals who were identified as frequent drinkers in HUNT2 were more likely to be frequent drinkers in HUNT3, and to have the possible combination of frequent drinking and being prescribed drugs with addiction potential in HUNT3. Health care professionals need to be aware of use of alcohol among older adults using drugs with addiction potential.  Electronic supplementary material  The online version of this article (10.1186/s12877-019-1114-2) contains supplementary material, which is available to authorized users.      ",
"IN_VITRO_TRAINING","0ba26be8-46f8-458c-aa85-005088122adb","A NATURAL ANTIBODY THAT REACTS IN VITRO WITH A SEDIMENTABLE CONSTITUENT OF NORMAL TISSUE CELLS "," Continued serological investigations of the sedimentable constituents of normal and neoplastic tissues have shown that the blood serum of normal rabbits will fix complement in mixture with saline extracts of normal rabbit tissues. The phenomenon has proved referable, not to anticomplementary effects of serum or antigen nor to so called non-specific complement fixation, but to a naturally occurring serum principle, hitherto unrecognized, which reacts specifically in vitro with a sedimentable constituent of normal tissue cells. The principle exists in the blood of nearly all adult rabbits but is absent from that of rabbits less than 1 month old. It can be salted out from serum with ammonium sulfate and is destroyed when heated at 65°C. for 20 to 30 minutes. Its titer was found to run parallel in general with that of two natural antibodies also present in normal rabbit's blood (natural Wassermann reagin, natural anti-sheep hemolysin); but absorption tests showed it to be distinct from these. Because of its properties, the serum principle has been termed the natural tissue antibody. The substance with which the natural tissue antibody reacts is regularly present in saline extracts of many normal tissues,—those of rabbits and of other species as well. Kidney and liver tissues always yield it in abundance, while spleen, brain, and testicle provide somewhat less; heart and voluntary muscle extracts contain relatively little, and non-nucleated erythrocytes and skin are practically devoid of it. The results of affinity and absorption tests indicate that it is nearly or quite the same from whatever tissue or species derived. It is readily sedimentable in the high-speed centrifuge, little or none remaining in the supernatant liquid of potent suspensions spun at 25,000 R.P.M. (45,400 g) for 1 hour. It either does not come away into alcohol or is inactivated thereby, is readily destroyed by heat (56–70°C. for 30 minutes), and diminishes notably in antigenic potency upon standing overnight in saline suspension or when the tissues containing it are kept in glycerol. Its properties suggest that it may be a protein. The implications of the findings are discussed in relation to the formation of the natural antibody and its place amongst serological phenomena, to so called [']non-specific['] fixation of complement and other serological complexities, and with particular reference to the character of the sedimentable constituents of normal and neoplastic tissue cells.       ",
"IN_VITRO_TRAINING","0bae639c-cab3-4d9a-a021-49b5ddaf0092","Effect of Regulatory Element DNA Methylation on Tissue-Type Plasminogen Activator Gene Expression","Expression of the tissue-type plasminogen activator gene (t-PA; gene name PLAT) is regulated, in part, by epigenetic mechanisms. We investigated the relationship between PLAT methylation and PLAT expression in five primary human cell types and six transformed cell lines. CpG methylation was analyzed in the proximal PLAT gene promoter and near the multihormone responsive enhancer (MHRE) -7.3 kilobase pairs upstream of the PLAT transcriptional start site (TSS, -7.3 kb). In Bowes melanoma cells, the PLAT promoter and the MHRE were fully unmethylated and t-PA secretion was extremely high. In other cell types the region from -647 to -366 was fully methylated, whereas an unmethylated stretch of DNA from -121 to +94 was required but not sufficient for detectable t-PA mRNA and t-PA secretion. DNA methylation near the MHRE was not correlated with t-PA secretion. Specific methylation of the PLAT promoter region -151 to +151, inserted into a firefly luciferase reporter gene, abolished reporter gene activity. The region -121 to + 94 contains two well-described regulatory elements, a PMA-responsive element (CRE) near -106 and a GC-rich region containing an Sp1 binding site near +59. Methylation of double-stranded DNA oligonucleotides containing the CRE or the GC-rich region had little or no effect on transcription factor binding. Methylated CpGs may attract co-repressor complexes that contain histone deacetylases (HDAC). However, reporter gene activity of methylated plasmids was not restored by the HDAC inhibitor trichostatin. In conclusion, efficient PLAT gene expression requires a short stretch of unmethylated CpG sites in the proximal promoter.      ",
"IN_VITRO_TRAINING","0bb22ffe-078c-4ccf-969b-f34744dd4b29","The microbiome and autoimmunity: a paradigm from the gut–liver axis","Microbial cells significantly outnumber human cells in the body, and the microbial flora at mucosal sites are shaped by environmental factors and, less intuitively, act on host immune responses, as demonstrated by experimental data in germ-free and gnotobiotic studies. Our understanding of this link stems from the established connection between infectious bacteria and immune tolerance breakdown, as observed in rheumatic fever triggered by Streptococci via molecular mimicry, epitope spread and bystander effects. The availability of high-throughput techniques has significantly advanced our capacity to sequence the microbiome and demonstrated variable degrees of dysbiosis in numerous autoimmune diseases, including rheumatoid arthritis, type 1 diabetes, multiple sclerosis and autoimmune liver disease. It remains unknown whether the observed differences are related to the disease pathogenesis or follow the therapeutic and inflammatory changes and are thus mere epiphenomena. In fact, there are only limited data on the molecular mechanisms linking the microbiota to autoimmunity, and microbial therapeutics is being investigated to prevent or halt autoimmune diseases. As a putative mechanism, it is of particular interest that the apoptosis of intestinal epithelial cells in response to microbial stimuli enables the presentation of self-antigens, giving rise to the differentiation of autoreactive Th17 cells and other T helper cells. This comprehensive review will illustrate the data demonstrating the crosstalk between intestinal microbiome and host innate and adaptive immunity, with an emphasis on how dysbiosis may influence systemic autoimmunity. In particular, a gut–liver axis involving the intestinal microbiome and hepatic autoimmunity is elucidated as a paradigm, considering its anatomic and physiological connections.      ",
"IN_VITRO_TRAINING","0be597ed-18fe-45e9-89e3-ee81dd531fac","Are prescribing doctors sensitive to the price that their patients have to pay in the Spanish National Health System?","  Background  This study aims to design an empirical test on the sensitivity of the prescribing doctors to the price afforded for the patient, and to apply it to the population data of primary care dispensations for cardiovascular disease and mental illness in the Spanish National Health System (NHS). Implications for drug policies are discussed.  Methods  We used population data of 17 therapeutic groups of cardiovascular and mental illness drugs aggregated by health areas to obtain 1424 observations ((8 cardiovascular groups * 70 areas) + (9 psychotropics groups * 96 areas)). All drugs are free for pensioners. For non-pensioner patients 10 of the 17 therapeutic groups have a reduced copayment (RC) status of only 10% of the price with a ceiling of €2.64 per pack, while the remaining 7 groups have a full copayment (FC) rate of 40%. Differences in the average price among dispensations for pensioners and non-pensioners were modelled with multilevel regression models to test the following hypothesis: 1) in FC drugs there is a significant positive difference between the average prices of drugs prescribed to pensioners and non-pensioners; 2) in RC drugs there is no significant price differential between pensioner and non-pensioner patients; 3) the price differential of FC drugs prescribed to pensioners and non-pensioners is greater the higher the price of the drugs.  Results  The average monthly price of dispensations to pensioners and non-pensioners does not differ for RC drugs, but for FC drugs pensioners get more expensive dispensations than non-pensioners (estimated difference of €9.74 by DDD and month). There is a positive and significant effect of the drug price on the differential price between pensioners and non-pensioners. For FC drugs, each additional euro of the drug price increases the differential by nearly half a euro (0.492). We did not find any significant differences in the intensity of the price effect among FC therapeutic groups.  Conclusions  Doctors working in the Spanish NHS seem to be sensitive to the price that can be afforded by patients when they fill in prescriptions, although alternative hypothesis could also explain the results found.      ",
"IN_VITRO_TRAINING","0c474965-425f-48e5-b7de-2ec57acf1105","Asexual Reproduction Does Not Apparently Increase the Rate of Chromosomal Evolution: Karyotype Stability in Diploid and Triploid Clonal Hybrid Fish (Cobitis, Cypriniformes, Teleostei)","Interspecific hybridization, polyploidization and transitions from sexuality to asexuality considerably affect organismal genomes. Especially the last mentioned process has been assumed to play a significant role in the initiation of chromosomal rearrangements, causing increased rates of karyotype evolution. We used cytogenetic analysis and molecular dating of cladogenetic events to compare the rate of changes of chromosome morphology and karyotype in asexually and sexually reproducing counterparts in European spined loach fish (Cobitis). We studied metaphases of three sexually reproducing species and their diploid and polyploid hybrid clones of different age of origin. The material includes artificial F1 hybrid strains, representatives of lineage originated in Holocene epoch, and also individuals of an oldest known age to date (roughly 0.37 MYA). Thereafter we applied GISH technique as a marker to differentiate parental chromosomal sets in hybrids. Although the sexual species accumulated remarkable chromosomal rearrangements after their speciation, we observed no differences in chromosome numbers and/or morphology among karyotypes of asexual hybrids. These hybrids possess chromosome sets originating from respective parental species with no cytogenetically detectable recombinations, suggesting their integrity even in a long term. The switch to asexual reproduction thus did not provoke any significant acceleration of the rate of chromosomal evolution in Cobitis. Asexual animals described in other case studies reproduce ameiotically, while Cobitis hybrids described here produce eggs likely through modified meiosis. Therefore, our findings indicate that the effect of asexuality on the rate of chromosomal change may be context-dependent rather than universal and related to particular type of asexual reproduction.      ",
"IN_VITRO_TRAINING","0c555876-9ebf-49d9-860a-409df2645efc","Lung ultrasound: Predictor of acute respiratory distress syndrome in intensive care unit patients","  Purpose:  The purpose of the study was to review and summarize current literature concerning the validation and application of lung ultrasound (LUS) in critically ill patients with acute respiratory distress syndrome (ARDS).  Materials and Methods:  An extensive literature search was conducted using PubMed, Cochrane Review, Google Scholar, and Ohio State University Link based on the question if LUS should be considered a reliable investigational technique for ARDS diagnosis, treatment, and prognosis in pediatric and adult population.  Results:  LUS has been successfully validated for facilitating early diagnosis and diagnosis of simultaneous lung conditions, predicting lung recruitment treatment effect, and evaluating the prognosis in ARDS patients. Whether lung US is a useful tool in the prediction of prone position and oxygenation response in patients with ARDS is conflicting.  Conclusions:  LUS is a noninvasive, radiation-free, cheap, and easy to perform tool for critically ill patients with ARDS and might be a promising technique used in the Intensive Care Unit for ARDS management.      ",
"IN_VITRO_TRAINING","0cff2b29-8920-4958-a4b1-03c8cbdb5dc0","A paired-end sequencing strategy to map the complex landscape of transcription initiation","Recent high-throughput sequencing protocols have uncovered the complexity of mammalian transcription by RNA polymerase II, helping to define several initiation patterns in which transcription start sites (TSSs) cluster within both narrow and broad genomic windows. Here, we describe a paired-end sequencing strategy, which enables more robust mapping and characterization of capped transcripts. This strategy was applied to explore the transcription initiation landscape in the Drosophila melanogaster embryo. Extending the previous findings in mammals, we found that fly promoters exhibit distinct initiation patterns, which are linked to specific promoter sequence motifs. Furthermore, we identified a large number of 5′ capped transcripts originating from coding exons; analyses support that they are unlikely the result of alternative TSSs, but rather the product of post-transcriptional modifications. Taken together, paired-end TSS analysis is demonstrated to be a powerful method to uncover the transcriptional complexity of eukaryotic genomes.      ",
"IN_VITRO_TRAINING","0d274f13-592a-471f-8df8-9f0ddf038e3e","Abstract: Myofascial Repair with Sub-lay Mesh in Abdominoplasty Provide Durable Aesthetic & Functional Outcomes",,
"IN_VITRO_TRAINING","0d8ba26d-071e-4259-82b8-e94b7b8dd777","Community genomic analyses constrain the distribution of metabolic traits across the Chloroflexi phylum and indicate roles in sediment carbon cycling","  Background  Sediments are massive reservoirs of carbon compounds and host a large fraction of microbial life. Microorganisms within terrestrial aquifer sediments control buried organic carbon turnover, degrade organic contaminants, and impact drinking water quality. Recent 16S rRNA gene profiling indicates that members of the bacterial phylum Chloroflexi are common in sediment. Only the role of the class Dehalococcoidia, which degrade halogenated solvents, is well understood. Genomic sampling is available for only six of the approximate 30 Chloroflexi classes, so little is known about the phylogenetic distribution of reductive dehalogenation or about the broader metabolic characteristics of Chloroflexi in sediment.  Results  We used metagenomics to directly evaluate the metabolic potential and diversity of Chloroflexi in aquifer sediments. We sampled genomic sequence from 86 Chloroflexi representing 15 distinct lineages, including members of eight classes previously characterized only by 16S rRNA sequences. Unlike in the Dehalococcoidia, genes for organohalide respiration are rare within the Chloroflexi genomes sampled here. Near-complete genomes were reconstructed for three Chloroflexi. One, a member of an unsequenced lineage in the Anaerolinea, is an aerobe with the potential for respiring diverse carbon compounds. The others represent two genomically unsampled classes sibling to the Dehalococcoidia, and are anaerobes likely involved in sugar and plant-derived-compound degradation to acetate. Both fix CO2 via the Wood-Ljungdahl pathway, a pathway not previously documented in Chloroflexi. The genomes each encode unique traits apparently acquired from Archaea, including mechanisms of motility and ATP synthesis.  Conclusions  Chloroflexi in the aquifer sediments are abundant and highly diverse. Genomic analyses provide new evolutionary boundaries for obligate organohalide respiration. We expand the potential roles of Chloroflexi in sediment carbon cycling beyond organohalide respiration to include respiration of sugars, fermentation, CO2 fixation, and acetogenesis with ATP formation by substrate-level phosphorylation.      ",
"IN_VITRO_TRAINING","0d93f182-d8ad-42ab-b93d-af6c820d2e8c","Methicillin-Resistant Staphylococcus aureus USA400 Clone, Italy",,
"IN_VITRO_TRAINING","0dfa5637-7b25-4812-aa0c-0ec5828cd550","Effects of Using the Nintendo Wii Fit Plus Platform in the Sensorimotor Training of Gait Disorders in Parkinson’s Disease","The use of the Nintendo Wii has been considered a good alternative in the motor rehabilitation of individuals with Parkinson’s disease (PD), requiring simultaneous interaction to develop strategies for physical, visual, auditory, cognitive, psychological and social activities in the performing of virtual activities, resulting in improvement in functional performance and gait. The aim of this study was to analyze the effect of virtual sensorimotor activity on gait disorders in people with PD. Fifteen subjects with a clinical diagnosis of PD were submitted to the Unified Parkinson’s Disease Rating Scale (UPDRS III), Schwab and England Activities of Daily Living Scale (SE), Functional Independence Measure (FIM), and biomechanical gait analysis using digital images taken with a video camera before and after the treatment program. The activities with the Nintendo Wii virtual platform were standardized into three categories: aerobics, balance and Wii plus exercises. Participants carried out separate virtual exercises for 40 min, twice a week, for a total of 14 sessions. The program improved sensorimotor performance in PD gait, with an increase in stride length and gait speed, in addition to a reduction in motor impairment, especially in items of rigidity and flexibility of the lower limbs evaluated by UPDRS III, and greater functional independence, as evidenced in the SE and FIM scales. Improvements in items related to locomotion and stair climbing were also observed. The training was effective in motor recovery in chronic neurodegenerative diseases, showing improvement in motor performance and functional independence in individuals with PD.      ",
"IN_VITRO_TRAINING","0e109ae4-ffd1-4964-ac85-a0987e75897f","Pharmacogenomics: The Right Drug to the Right Person","Pharmacogenomics is the branch of pharmacology which deals with the influence of genetic variation on drug response in patients by correlating gene expression or single-nucleotide polymorphisms with a drug's efficacy or toxicity. It aims to develop rational means to optimize drug therapy, with respect to the patients genotype, to ensure maximum efficacy with minimal adverse effects. Such approaches promise the advent of personalized medicine, in which drugs and drug combinations are optimized for each individual's unique genetic makeup. Pharmacogenomics is the whole genome application of pharmacogenetics, which examines the single gene interactions with drugs.  Keywords  Pharmacogenetics; Single nucleotide polymorphisms; Genomics; Genotype      ",
"IN_VITRO_TRAINING","0e1c1246-7f8b-41a3-94b8-473ed4e2ca78","Supervised learning in spiking neural networks with FORCE training","Populations of neurons display an extraordinary diversity in the behaviors they affect and display. Machine learning techniques have recently emerged that allow us to create networks of model neurons that display behaviors of similar complexity. Here we demonstrate the direct applicability of one such technique, the FORCE method, to spiking neural networks. We train these networks to mimic dynamical systems, classify inputs, and store discrete sequences that correspond to the notes of a song. Finally, we use FORCE training to create two biologically motivated model circuits. One is inspired by the zebra finch and successfully reproduces songbird singing. The second network is motivated by the hippocampus and is trained to store and replay a movie scene. FORCE trained networks reproduce behaviors comparable in complexity to their inspired circuits and yield information not easily obtainable with other techniques, such as behavioral responses to pharmacological manipulations and spike timing statistics.       FORCE training is a . Here the authors implement FORCE training in models of spiking neuronal networks and demonstrate that these networks can be trained to exhibit different dynamic behaviours.      ",
"IN_VITRO_TRAINING","0e45b3f1-baf2-4d30-be0a-58e6c1d7901e","Factors influencing pre-hospital care time intervals in Iran: a qualitative study","Abstract:  Background:  Pre-hospital time management provides better access to victims of road traffic crashes (RTCs) and can help minimize preventable deaths, injuries and disabilities. While most studies have been focused on measuring various time intervals in the pre-hospital phase, to our best knowledge there is no study exploring the barriers and facilitators that affects these various intervals qualitatively. The present study aimed to explore factors affecting various time intervals relating to road traffic incidents in the pre-hospital phase and provides suggestions for improvements in Iran.  Methods:  The study was conducted during 2013-2014 at both the national and local level in Iran. Overall, 18 face-to-face interviews with emergency medical services (EMS) personnel were used for data collection. Qualitative content analysis was employed to analyze the data.  Results:  The most important barriers in relation to pre-hospital intervals were related to the manner of cooperation by members of the public with the EMS and their involvement at the crash scene, as well as to pre-hospital system factors, including the number and location of EMS facilities, type and number of ambulances and manpower. These factors usually affect how rapidly the EMS can arrive at the scene of the crash and how quickly victims can be transferred to hospital. These two categories have six main themes: notification interval; activation interval; response interval; on-scene interval; transport interval; and delivery interval.  Conclusions:  Despite more focus on physical resources, cooperation from members of the public needs to be taken in account in order to achieve better pre-hospital management of the various intervals, possibly through the use of public education campaigns.      ",
"IN_VITRO_TRAINING","0e4eee40-906b-44b5-be23-0db00ba843d3","Comparison of antibacterial activity of alexidine alone or as a final irrigant with sodium hypochlorite and chlorhexidine","  Aims:  To compare the antibacterial activity of alexidine (ALX) alone or as a final irrigant in combination with sodium hypochlorite (NaOCl), with the most common canal irrigants, NaOCl and chlorhexidine (CHX).  Materials and methods:  Ninety-four root fragments from extracted human teeth were infected with Enterococcus faecalis for 24 h and then distributed into 4 groups of 20 fragments each. The NaOCl, CHX and ALX groups were immersed in 1 ml of 2.5% NaOCl, 2% CHX, and 1% ALX for 10 min, respectively. The samples of the NaOCl+ALX group were immersed in 1 ml of 2.5% NaOCl for 10 min followed by 1% ALX for 10 min. Bacteriological samples were taken, cultured, and the colony-forming units were counted.  Results:  There was no significant differences among the experimental groups (P>0.05) except for the comparisons CHX versus ALX and NaOCl+ALX versus ALX (P=0.004). ALX alone was the worst irrigant. CHX and NaOCl+ALX eradicated all bacteria. All experimental groups were significantly more effective than the control group immersed in saline (P<0.05).  Conclusions:  The antibacterial effect of ALX alone was inferior to 2% CHX and 2.5% NaOCl. However, the combination of NaOCl with ALX as a final irrigant eradicated the biofilms.      ",
"IN_VITRO_TRAINING","0e775d31-947e-4314-998d-ee20854df23b","High Metastaticgastric and Breast Cancer Cells Consume Oleic Acid in an AMPK Dependent Manner","Gastric cancer and breast cancer have a clear tendency toward metastasis and invasion to the microenvironment predominantly composed of adipocytes. Oleic acid is an abundant monounsaturated fatty acid that releases from adipocytes and impinges on different energy metabolism responses. The effect and underlying mechanisms of oleic acid on highly metastatic cancer cells are not completely understood. We reported that AMP-activated protein kinase (AMPK) was obviously activated in highly aggressive carcinoma cell lines treated by oleic acid, including gastric carcinoma HGC-27 and breast carcinoma MDA-MB-231 cell lines. AMPK enhanced the rates of fatty acid oxidation and ATP production and thus significantly promoted cancer growth and migration under serum deprivation. Inactivation of AMPK attenuated these activities of oleic acid. Oleic acid inhibited cancer cell growth and survival in low metastatic carcinoma cells, such as gastric carcinoma SGC7901 and breast carcinoma MCF-7 cell lines. Pharmacological activation of AMPK rescued the cell viability by maintained ATP levels by increasing fatty acid β-oxidation. These results indicate that highly metastatic carcinoma cells could consume oleic acid to maintain malignancy in an AMPK-dependent manner. Our findings demonstrate the important contribution of fatty acid oxidation to cancer cell function.      ",
"IN_VITRO_TRAINING","0f043438-5297-4abd-b2fd-46e014f160de","Choosing Wisely for Syncope: Low‐Value Carotid Ultrasound Use","  Background  The United States spends more than $750 billion annually on tests and procedures that do not benefit patients. Although there is no physiological indication for carotid ultrasound in “simple” syncope in the absence of focal neurological signs or symptoms suggestive of stroke, there is concern that this practice remains common for routine syncope workups.  Methods and Results  We used a 5% random‐sample Medicare claims database to evaluate large‐scale national trends in utilization of low‐value carotid ultrasound imaging for simple syncope. We found that 16.5% of all Medicare beneficiaries with simple syncope underwent carotid imaging and 6.5% of all carotid ultrasounds ordered in 2009 were for this low‐value indication. These findings were complemented by a manual chart review of 313 patients at a large academic medical center who underwent carotid ultrasound for simple syncope over a 5‐year period. For the 48 (15.4%) of 313 patients with stenosis ≥50%, carotid ultrasound did not yield a causal diagnosis. Only 2% of the 313 patients imaged experienced a change in medications after a positive study, and <1% of patients underwent a carotid revascularization procedure.  Conclusions  These data suggest that carotid ultrasound for patients with uncomplicated syncope are still commonly ordered and may be an easy target for institutions striving to curtail low‐value care.      ",
"IN_VITRO_TRAINING","0f0f415b-81a7-43cb-a2a4-ce842ca7be82","HEALPix-IA: A Global Registration Algorithm for Initial Alignment","Methods of point cloud registration based on ICP algorithm are always limited by convergence rate, which is related to initial guess. A good initial alignment transformation can sharply reduce convergence time and raise efficiency. In this paper, we propose a global registration method to estimate the initial alignment transformation based on HEALPix (Hierarchical Equal Area isoLatitude Pixelation of a sphere), an algorithm for spherical projections. We adopt EGI (Extended Gaussian Image) method to map the normals of the point cloud and estimate the transformation with optimized point correspondence. Cross-correlation method is used to search the best alignment results in consideration of the accuracy and robustness of the algorithm. The efficiency and accuracy of the proposed algorithm were verified with created model and real data from various sensors in comparison with similar methods.      ",
"IN_VITRO_TRAINING","0f227c46-b264-487b-93e4-f6109344a494","Pathology of the Nervous System in Relation to Mental Disease",,
"IN_VITRO_TRAINING","0f2c77ba-2f63-46ee-8b18-c5389024ed26","Determining photon energy absorption parameters for different soil samples","The mass attenuation coefficients (μs) for five different soil samples were measured at 661.6, 1173.2 and 1332.5 keV photon energies. The soil samples were separately irradiated with 137Cs and 60Co (370 kBq) radioactive point gamma sources. The measurements were made by performing transmission experiments with a 2″ × 2″ NaI(Tl) scintillation detector, which had an energy resolution of 7% at 0.662 MeV for the gamma-rays from the decay of 137Cs. The effective atomic numbers (Zeff) and the effective electron densities (Neff) were determined experimentally and theoretically using the obtained μs values for the soil samples. Furthermore, the Zeff and Neff values of the soil samples were computed for the total photon interaction cross-sections using theoretical data over a wide energy region ranging from 1 keV to 15 MeV. The experimental values of the soils were found to be in good agreement with the theoretical values. Sandy loam and sandy clay loam soils demonstrated poor photon energy absorption characteristics. However, clay loam and clay soils had good photon energy absorption characteristics.      ",
